Cod_setor,Situacao_setor,Pessoas residentes,V002,V003,V004,V005,V006
251450305000029,5,421,173,11,0,237,0
251450310000001,1,256,174,0,1,81,0
251450310000002,8,498,337,6,0,155,0
251450310000003,8,408,267,6,1,134,0
251455205000001,1,695,187,45,8,455,0
251455205000002,8,391,127,9,0,255,0
251455205000003,8,567,192,19,9,347,0
251455205000004,8,298,135,0,0,163,0
251455205000005,8,342,148,1,5,188,0
251455205000006,8,572,167,40,20,345,0
251455205000007,8,221,103,2,2,114,0
251455205000008,8,489,131,48,3,307,0
251455205000009,8,644,190,22,10,422,0
251460205000001,1,265,126,3,6,130,0
251460205000002,8,615,174,4,0,437,0
251460205000003,8,703,161,16,7,519,0
251460205000004,8,213,44,2,3,164,0
251460205000005,8,341,120,13,0,208,0
251460205000006,1,1096,432,28,14,622,0
251465105000001,1,958,395,4,5,554,0
251465105000002,8,379,115,22,11,231,0
251465105000003,8,260,78,0,0,182,0
251465105000004,8,87,33,6,0,48,0
251470105000001,1,1032,536,19,19,455,3
251470105000002,1,693,370,19,1,301,2
251470105000003,8,158,99,0,2,57,0
251470105000004,8,389,166,5,10,208,0
251470105000005,8,84,26,1,5,52,0
251470105000006,8,557,270,7,12,266,2
251470105000007,8,243,126,18,6,93,0
251470105000008,1,854,421,9,15,409,0
251480005000001,1,956,343,4,13,596,0
251480005000002,1,687,268,8,1,410,0
251480005000003,8,675,351,5,0,319,0
251480005000004,8,218,86,2,2,128,0
251480005000005,8,620,318,7,0,295,0
251480005000006,8,610,232,22,7,349,0
251480005000007,8,219,94,3,1,121,0
251490905000001,1,638,428,13,7,190,0
251490905000002,1,707,344,54,1,304,4
251490905000003,1,864,481,30,7,346,0
251490905000004,1,589,369,22,1,197,0
251490905000005,1,1013,525,15,11,462,0
251490905000006,1,868,379,27,14,448,0
251490905000007,8,350,73,1,2,274,0
251490905000008,8,141,79,6,0,56,0
251490905000009,8,147,71,8,7,61,0
251490905000010,8,183,81,13,0,89,0
251490905000011,8,223,81,9,0,133,0
251490905000012,8,199,78,10,3,108,0
251490905000013,8,287,109,7,3,168,0
251490905000014,8,92,60,0,0,32,0
251490905000015,8,197,85,22,13,77,0
251490905000016,1,609,307,12,7,283,0
251490905000017,1,641,354,25,13,249,0
251500505000001,1,785,290,70,10,415,0
251500505000002,1,785,302,56,18,409,0
251500505000003,8,964,183,357,1,423,0
251500505000004,8,507,199,9,2,297,0
251500505000005,8,767,290,18,0,459,0
251500505000006,8,1403,580,27,5,791,0
251500505000007,8,78,33,4,0,41,0
251500505000008,1,536,195,50,9,282,0
251500505000009,1,871,243,48,0,580,0
251510405000001,1,647,330,7,1,309,0
251510405000002,1,978,214,41,6,717,0
251510405000003,1,1112,488,53,0,571,0
251510405000004,8,440,211,41,0,188,0
251510405000005,8,846,422,59,13,351,1
251510405000006,8,1066,338,74,5,649,0
251510405000007,8,638,218,13,0,407,0
251510405000008,8,203,110,2,0,91,0
251510405000009,8,706,276,157,20,253,0
251510405000010,8,332,76,29,5,222,0
251510405000011,8,489,135,4,0,350,0
251510405000012,8,1662,492,20,1,1149,0
251510405000013,1,723,310,41,12,360,0
251510405000014,1,433,124,57,1,251,0
251510405000015,1,766,349,21,8,388,0
251520305000001,1,411,144,13,2,252,0
251520305000002,1,425,157,5,0,260,3
251520305000003,8,412,157,7,0,248,0
251520305000004,8,425,103,20,11,291,0
251520305000005,8,301,124,7,9,161,0
251520305000006,1,752,233,22,5,492,0
251520305000007,1,509,202,9,0,298,0
251530205000001,1,921,402,49,1,462,7
251530205000002,1,1104,360,85,7,640,12
251530205000003,1,739,308,20,4,407,0
251530205000004,1,904,346,25,20,513,0
251530205000005,1,624,220,3,0,401,0
251530205000006,1,830,336,11,4,479,0
251530205000007,1,760,314,39,14,393,0
251530205000008,1,777,292,20,5,460,0
251530205000009,1,1033,325,13,3,692,0
251530205000010,1,822,333,19,2,468,0
251530205000011,1,1323,401,188,10,724,0
251530205000012,1,710,255,29,13,413,0
251530205000013,1,1175,454,15,2,704,0
251530205000014,1,810,351,15,4,440,0
251530205000015,1,686,310,7,7,362,0
251530205000016,1,844,345,67,8,424,0
251530205000017,1,777,335,11,0,431,0
251530205000018,1,900,135,29,9,727,0
251530205000019,1,1023,378,10,5,630,0
251530205000020,1,1295,492,56,2,745,0
251530205000021,1,814,310,32,10,462,0
251530205000022,1,332,178,3,0,151,0
251530205000023,1,1076,556,21,4,495,0
251530205000024,1,1026,267,140,6,613,0
251530205000025,1,1078,315,29,0,734,0
251530205000026,1,1049,332,90,48,579,0
251530205000027,1,771,277,41,19,434,0
251530205000028,1,1211,569,22,3,617,0
251530205000029,1,921,398,21,18,484,0
251530205000030,1,728,283,27,8,410,0
251530205000031,1,1859,701,172,25,961,0
251530205000032,1,920,313,36,0,571,0
251530205000033,1,1168,397,55,19,697,0
251530205000034,1,767,318,10,6,433,0
251530205000035,1,1765,681,113,22,949,0
251530205000036,1,536,185,36,4,310,1
251530205000037,8,501,116,14,4,362,5
251530205000038,8,402,156,14,4,228,0
251530205000039,8,197,74,10,0,113,0
251530205000040,8,345,111,2,3,229,0
251530205000041,5,255,67,13,2,173,0
251530205000042,8,499,188,4,0,307,0
251530205000043,8,850,266,24,42,518,0
251530205000044,8,998,210,4,3,781,0
251530205000045,8,796,255,37,12,492,0
251530205000046,8,380,118,7,5,250,0
251530205000047,8,875,229,12,1,633,0
251530205000048,5,1509,360,7,4,1138,0
251530205000049,5,658,211,31,0,416,0
251530205000050,5,390,198,44,4,144,0
251530205000051,5,207,56,13,1,137,0
251530205000052,5,258,79,4,2,173,0
251530205000053,5,542,180,11,3,348,0
251530205000054,5,738,221,10,15,492,0
251530205000055,1,553,231,6,7,309,0
251530205000056,1,772,300,12,9,451,0
251530205000057,1,638,253,22,6,357,0
251530205000058,1,863,349,15,3,495,1
251530205000059,5,195,73,8,0,114,0
251530220000001,1,1237,452,44,0,741,0
251530220000002,8,240,68,6,5,161,0
251530220000003,8,349,73,14,6,255,1
251530220000004,8,818,239,14,13,552,0
251540105000001,1,630,206,4,2,418,0
251540105000002,8,404,195,7,0,202,0
251540110000001,1,1199,391,96,28,683,1
251540110000002,1,757,275,36,1,445,0
251540110000003,1,1273,401,67,30,775,0
251540110000004,8,560,155,85,32,288,0
251540110000005,8,1316,400,212,24,680,0
251540110000006,8,1318,366,14,0,938,0
251540110000007,8,2035,508,92,8,1426,1
251540110000008,1,738,267,50,24,397,0
251550005000001,1,420,235,27,0,158,0
251550005000002,1,657,304,5,6,342,0
251550005000003,1,688,299,25,8,350,6
251550005000004,1,830,305,33,3,487,2
251550005000005,1,825,397,60,0,368,0
251550005000006,1,1038,383,52,1,601,1
251550005000007,1,956,389,9,1,557,0
251550005000008,1,999,415,15,35,532,2
251550005000009,1,847,503,3,1,339,1
251550005000010,8,313,194,15,1,103,0
251550005000011,8,461,140,75,3,243,0
251550005000012,8,264,97,9,7,151,0
251550005000013,8,562,192,9,3,358,0
251550005000014,8,603,227,36,0,340,0
251550005000015,8,635,232,263,26,114,0
251550005000016,4,566,67,8,0,491,0
251550005000017,1,480,270,21,0,189,0
251550015000001,1,594,246,9,3,336,0
251550015000002,8,207,82,3,4,118,0
251550015000003,8,159,87,2,0,70,0
251550020000001,1,84,28,2,0,54,0
251550020000002,8,253,100,3,0,150,0
251550020000003,8,417,141,6,0,270,0
251550020000004,5,115,68,3,1,43,0
251560905000001,1,1055,311,40,9,694,1
251560905000002,1,1080,332,65,0,683,0
251560905000003,8,347,115,65,12,155,0
251560905000004,4,371,153,19,1,198,0
251560905000005,8,351,96,12,2,241,0
251570805000001,1,984,227,69,0,687,1
251570805000002,1,792,241,16,0,535,0
251570805000003,8,467,74,15,7,371,0
251570805000004,8,732,164,9,15,544,0
251580705000001,1,915,378,28,9,500,0
251580705000002,1,853,309,74,10,460,0
251580705000003,1,877,378,56,17,426,0
251580705000004,1,963,374,35,7,547,0
251580705000005,8,138,46,0,1,91,0
251580705000006,8,347,159,5,5,178,0
251580705000007,8,392,175,5,14,198,0
251580705000008,8,251,29,20,0,202,0
251580705000009,8,839,315,28,1,495,0
251580705000010,8,385,129,24,0,232,0
251580705000011,8,704,269,25,9,401,0
251580705000012,4,386,118,5,1,262,0
251590605000001,1,1005,366,15,10,612,2
251590605000002,1,555,178,7,3,367,0
251590605000003,1,734,260,22,2,450,0
251590605000004,8,288,90,20,0,178,0
251590605000005,8,32,4,0,0,28,0
251590605000006,8,145,61,16,0,68,0
251590605000007,8,60,17,2,0,41,0
251590605000008,8,168,55,6,4,103,0
251590605000009,8,518,171,15,11,321,0
251590605000010,8,318,93,20,6,199,0
251590605000011,8,412,137,6,0,269,0
251590605000012,8,36,14,2,0,20,0
251590605000013,1,643,213,16,1,413,0
251590605000014,1,530,167,14,9,340,0
251590605000015,8,794,206,33,12,543,0
251593005000001,1,766,0,5,0,761,0
251593005000002,1,483,185,3,0,295,0
251593005000003,8,494,213,6,0,273,2
251593005000004,8,686,302,58,2,323,1
251593005000005,1,1107,382,48,8,669,0
251593005000006,1,859,193,44,0,622,0
251597105000001,1,883,365,17,0,501,0
251597105000002,8,597,220,11,3,363,0
251597105000003,8,947,222,13,1,711,0
251597105000004,8,443,190,3,3,247,0
251597105000005,8,342,142,8,2,190,0
251597105000006,8,571,217,9,0,345,0
251597105000007,8,739,231,49,9,450,0
251597105000008,8,671,197,35,10,429,0
251597105000009,8,324,128,8,4,184,0
251597105000010,5,526,177,21,6,322,0
251597105000011,8,920,414,26,5,475,0
251597105000012,8,410,130,4,2,274,0
251600305000001,1,792,360,4,4,424,0
251600305000002,1,1014,421,15,13,565,0
251600305000003,1,901,418,9,0,474,0
251600305000004,1,442,230,5,10,197,0
251600305000005,1,823,303,55,2,463,0
251600305000006,1,1126,408,54,6,658,0
251600305000007,1,1083,341,2,6,734,0
251600305000008,1,1486,602,20,2,862,0
251600305000009,1,791,272,39,15,465,0
251600305000010,1,999,466,8,7,518,0
251600305000011,1,939,357,38,4,540,0
251600305000012,1,1146,386,79,152,529,0
251600305000013,1,952,392,78,11,471,0
251600305000014,1,844,319,20,15,490,0
251600305000015,1,1090,535,152,58,330,15
251600305000016,1,678,262,36,11,369,0
251600305000017,1,792,306,6,8,472,0
251600305000018,1,792,271,5,0,516,0
251600305000019,1,946,361,63,27,490,5
251600305000020,1,691,268,3,3,417,0
251600305000021,8,792,277,90,0,425,0
251600305000022,8,342,123,12,1,206,0
251600305000023,8,408,136,27,11,234,0
251600305000024,8,751,215,1,1,534,0
251600305000025,8,213,89,28,1,95,0
251600305000026,8,419,121,34,6,258,0
251600305000027,8,216,80,1,9,126,0
251600305000028,8,437,205,19,6,207,0
251600305000029,8,299,109,9,1,179,1
251600305000030,8,388,116,15,8,249,0
251600305000031,8,295,71,6,1,217,0
251600305000032,5,665,231,66,0,368,0
251600305000033,8,241,47,6,2,186,0
251600305000034,8,583,221,10,0,352,0
251600305000035,1,586,206,40,13,326,1
251600305000036,1,419,176,1,0,242,0
251600305000037,8,524,149,58,26,291,0
251600305000038,8,214,72,29,2,111,0
251600305000039,8,574,178,21,3,372,0
251610205000001,1,706,406,19,6,275,0
251610205000002,1,797,375,32,0,390,0
251610205000003,1,666,383,10,1,272,0
251610205000004,1,822,290,9,0,523,0
251610205000005,1,641,446,13,7,175,0
251610205000006,1,718,348,50,2,318,0
251610205000007,1,610,115,15,0,480,0
251610205000008,1,762,312,47,4,399,0
251610205000009,8,600,273,12,0,315,0
251610205000010,8,827,266,11,10,536,4
251610205000011,8,586,277,38,2,269,0
251610205000012,8,656,355,1,0,300,0
251610205000013,1,951,311,34,0,606,0
251610205000014,1,786,334,21,1,430,0
251610205000015,1,664,329,16,0,319,0
251610205000016,1,730,291,24,0,415,0
251610205000017,1,674,219,23,0,432,0
251610205000018,1,642,265,33,4,340,0
251610210000001,1,62,20,2,1,39,0
251610210000002,8,839,399,37,5,398,0
251615105000001,1,624,306,16,6,296,0
251615105000002,1,958,465,16,3,472,2
251615105000003,8,323,121,0,2,200,0
251615105000004,8,269,106,0,2,161,0
251615105000005,8,310,112,16,4,178,0
251615105000006,8,308,180,9,3,116,0
251615105000007,5,154,53,4,0,97,0
251615105000008,5,223,72,12,4,135,0
251620105000001,1,595,409,16,0,170,0
251620105000002,1,1018,588,49,5,376,0
251620105000003,1,945,499,34,11,401,0
251620105000004,1,1117,623,59,4,429,2
251620105000005,1,807,461,54,37,252,3
251620105000006,1,659,331,61,10,257,0
251620105000007,1,473,293,12,0,168,0
251620105000008,1,1109,346,14,12,737,0
251620105000009,1,820,507,53,23,237,0
251620105000010,1,745,449,30,38,228,0
251620105000011,1,1197,488,110,5,593,1
251620105000012,1,893,447,53,9,384,0
251620105000013,1,1085,754,46,1,281,3
251620105000014,1,772,541,8,14,209,0
251620105000015,1,1009,566,31,3,409,0
251620105000016,1,1229,686,54,0,489,0
251620105000017,1,812,423,40,14,334,1
251620105000018,1,1006,413,90,5,498,0
251620105000019,1,1107,498,84,23,502,0
251620105000020,1,1010,244,219,48,499,0
251620105000021,1,960,342,129,1,485,3
251620105000022,1,810,410,112,18,270,0
251620105000023,1,646,293,22,0,331,0
251620105000024,1,661,315,33,0,313,0
251620105000025,1,850,426,24,1,399,0
251620105000026,1,1412,690,13,0,709,0
251620105000027,1,1430,583,53,19,775,0
251620105000028,1,901,448,21,16,416,0
251620105000029,1,881,383,244,44,202,8
251620105000030,1,887,295,134,7,451,0
251620105000031,1,962,357,128,32,443,2
251620105000032,1,1057,331,37,1,688,0
251620105000033,1,1172,486,109,0,577,0
251620105000034,1,780,257,124,1,398,0
251620105000035,1,1486,586,186,21,682,11
251620105000036,1,1397,449,77,10,861,0
251620105000037,1,630,253,21,4,352,0
251620105000038,1,742,271,228,2,241,0
251620105000039,1,1209,454,292,44,411,8
251620105000040,8,454,119,1,0,334,0
251620105000041,8,608,214,7,0,387,0
251620105000042,8,173,64,11,1,97,0
251620105000043,8,730,346,127,10,247,0
251620105000044,8,467,215,25,3,224,0
251620105000045,8,755,453,10,3,289,0
251620105000046,8,667,408,49,3,207,0
251620105000047,5,121,75,17,0,29,0
251620105000048,8,379,158,24,9,188,0
251620105000049,8,684,366,6,11,301,0
251620105000050,8,200,36,31,6,127,0
251620105000051,8,1043,219,119,26,679,0
251620105000052,6,910,345,44,120,401,0
251620105000053,6,788,349,36,17,386,0
251620105000054,8,395,157,8,0,230,0
251620105000055,6,631,303,23,7,298,0
251620105000056,6,1659,720,100,19,817,3
251620105000057,8,669,330,43,25,271,0
251620105000059,5,216,97,14,1,104,0
251620105000060,1,938,463,61,5,407,2
251620105000061,1,1029,505,63,6,455,0
251620105000062,1,825,615,35,9,165,1
251620105000063,1,681,285,38,31,327,0
251620105000064,1,736,334,37,6,359,0
251620105000065,1,591,273,19,0,299,0
251620105000066,1,611,285,31,9,286,0
251620105000067,1,1338,599,130,13,591,5
251620105000068,1,157,73,11,7,66,0
251620105000069,1,968,295,53,17,603,0
251620105000070,1,1092,377,260,67,388,0
251620105000071,1,792,319,61,11,401,0
251620105000072,1,951,247,155,30,519,0
251620105000073,1,260,90,8,4,157,1
251620105000074,1,1290,459,221,42,549,19
251620105000075,1,631,200,53,19,351,8
251620105000076,1,1417,479,31,7,900,0
251620105000077,1,293,56,91,0,146,0
251620105000078,6,1043,455,76,11,501,0
251620105000079,6,780,347,50,13,370,0
251620105000080,8,334,130,22,5,177,0
251620105000081,5,216,121,0,0,95,0
251630005000001,1,639,291,5,1,342,0
251630005000002,1,947,445,24,39,439,0
251630005000003,1,819,295,4,0,520,0
251630005000004,1,886,298,55,2,522,9
251630005000005,1,853,307,47,13,486,0
251630005000006,1,759,212,3,0,544,0
251630005000007,1,677,246,48,3,380,0
251630005000008,1,754,232,82,0,440,0
251630005000009,1,970,323,48,1,598,0
251630005000010,1,602,159,22,1,420,0
251630005000011,1,880,407,67,0,398,8
251630005000012,1,539,233,9,0,297,0
251630005000013,8,235,82,9,0,144,0
251630005000014,8,474,165,5,0,304,0
251630005000015,8,343,132,6,4,201,0
251630005000016,8,355,115,4,1,235,0
251630005000017,8,454,177,59,0,218,0
251630005000018,8,523,227,6,1,289,0
251630005000019,8,659,224,31,1,403,0
251630005000020,1,433,164,25,0,244,0
251630005000021,1,229,121,10,0,98,0
251630005000022,1,679,301,44,3,328,3
251630005000023,1,528,168,31,6,323,0
251630005000024,1,819,413,17,17,372,0
251630005000025,5,148,37,4,0,103,4
251630015000001,1,223,73,10,5,135,0
251630015000002,8,633,302,1,0,330,0
251640905000001,1,993,327,26,0,640,0
251640905000002,1,1281,422,140,3,716,0
251640905000003,1,518,202,35,0,281,0
251640905000004,1,898,202,28,8,660,0
251640905000005,8,508,130,11,0,367,0
251640905000006,8,567,239,3,7,318,0
251640905000007,5,657,268,13,6,370,0
251640905000008,8,409,142,1,1,265,0
251640905000009,8,306,115,5,0,186,0
251640905000010,8,442,218,24,4,196,0
251640905000011,5,567,72,2,0,493,0
251640905000012,8,494,222,28,14,229,1
251640905000013,5,365,173,28,8,156,0
251640905000014,8,372,151,28,0,193,0
251640905000015,8,435,172,42,4,217,0
251640905000016,1,678,237,26,0,415,0
251640905000017,5,305,136,18,0,151,0
251640905000018,5,467,177,28,9,253,0
251650805000001,1,773,216,45,1,511,0
251650805000002,1,323,117,29,2,175,0
251650805000003,1,792,217,25,1,548,1
251650805000004,1,1084,416,85,10,573,0
251650805000005,1,638,292,6,0,340,0
251650805000006,1,795,293,2,1,499,0
251650805000007,1,636,251,20,0,365,0
251650805000008,1,629,390,35,0,204,0
251650805000009,8,384,158,12,0,214,0
251650805000010,8,618,305,1,11,301,0
251650805000011,8,381,151,20,6,204,0
251650805000012,8,458,207,0,0,251,0
251650805000013,8,458,179,5,6,268,0
251650805000014,8,676,237,8,8,423,0
251650805000015,8,324,118,9,1,196,0
251650805000016,8,465,176,13,0,276,0
251650805000017,8,846,317,19,0,510,0
251650805000018,8,607,241,46,0,320,0
251650805000019,8,780,141,11,23,605,0
251650805000020,1,345,71,33,11,230,0
251650805000021,1,323,172,5,7,139,0
251650805000022,1,688,297,67,52,272,0
251650805000023,1,686,224,60,26,376,0
251650805000024,1,772,341,144,4,277,6
251650805000025,1,455,157,27,9,260,2
251660705000001,1,198,110,7,2,79,0
251660705000002,1,742,327,7,5,401,2
251660705000003,1,281,115,10,1,155,0
251660705000004,1,987,370,42,22,553,0
251660705000005,1,531,287,27,5,212,0
251660705000006,8,168,64,2,0,102,0
251660705000007,8,904,262,54,35,551,2
251660705000008,8,130,44,0,2,84,0
251660705000009,8,685,237,25,12,411,0
251660705000010,8,679,143,22,2,512,0
251660705000011,8,459,219,55,7,178,0
251660705000012,8,181,68,28,3,82,0
251660705000013,8,464,108,14,34,308,0
251660705000014,5,438,126,58,41,213,0
251660705000015,8,351,102,5,5,239,0
251660705000016,5,394,179,35,14,166,0
251660705000017,5,520,230,28,7,255,0
251660705000018,1,544,251,12,23,257,1
251660705000019,1,517,248,48,24,192,5
251660705000020,1,549,189,38,16,306,0
251660705000021,1,443,157,4,5,277,0
251660705000022,1,960,402,124,12,422,0
251660705000023,1,864,322,16,10,516,0
251660705000024,8,584,265,7,17,295,0
251660705000025,8,676,67,190,0,419,0
251660705000026,5,512,215,79,22,196,0
251660705000027,5,106,29,9,6,62,0
251660705000028,8,236,67,8,2,159,0
251670605000001,1,885,363,30,14,478,0
251670605000002,1,625,278,16,10,321,0
251670605000003,1,756,359,8,7,382,0
251670605000004,1,810,330,62,19,399,0
251670605000005,1,968,250,18,30,670,0
251670605000006,1,1090,348,24,2,716,0
251670605000007,1,294,124,9,11,150,0
251670605000008,1,506,272,3,1,230,0
251670605000009,8,615,227,21,9,356,2
251670605000010,8,934,267,70,25,572,0
251670605000011,8,253,87,8,1,157,0
251670605000012,8,1289,400,36,40,813,0
251670605000013,8,646,191,7,3,445,0
251670605000014,8,354,102,87,22,143,0
251670605000015,8,431,99,50,29,253,0
251670605000016,1,348,146,16,7,179,0
251670605000017,1,832,292,41,36,463,0
251670605000018,1,584,222,52,22,288,0
251670605000019,1,832,267,9,9,547,0
251670605000020,1,1101,453,13,12,623,0
251675505000001,1,594,251,15,3,325,0
251675505000002,8,690,366,5,1,318,0
251675505000003,8,450,162,8,0,280,0
251675505000004,1,568,258,18,0,292,0
251675505000005,1,511,202,6,2,301,0
251680505000001,1,584,236,41,0,307,0
251680505000002,1,853,261,29,8,555,0
251680505000003,1,813,249,64,2,498,0
251680505000004,8,492,167,15,1,309,0
251680505000005,8,724,295,38,0,391,0
251680505000006,8,433,152,3,0,278,0
251680505000007,8,507,219,1,0,287,0
251680505000008,8,461,129,93,2,237,0
251680505000009,5,190,64,8,0,118,0
251680505000010,8,332,89,18,0,225,0
251680505000011,8,385,145,16,0,224,0
251680505000012,8,376,126,14,0,236,0
251680505000013,8,1011,365,46,9,591,0
251680505000014,1,1013,450,52,6,505,0
251680505000015,1,1046,501,57,2,486,0
251690405000001,1,1069,624,35,4,406,0
251690405000002,1,975,377,52,28,518,0
251690405000003,1,667,311,27,12,317,0
251690405000004,1,1090,495,62,26,507,0
